"id","edgelabel","id_fromlookupform","id_tolookupform","id_publisher","publisher","id_service","service","id_genericform","genericform","id_tradition","tradition"
2297,"has generic form",750,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2298,"has generic form",751,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2299,"has generic form",752,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2300,"has generic form",753,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2301,"has generic form",754,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2302,"has generic form",755,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2303,"has generic form",756,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2304,"has generic form",758,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2305,"has generic form",759,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2306,"has generic form",762,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2307,"has generic form",763,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2308,"has generic form",764,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2309,"has generic form",765,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2310,"has generic form",766,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2311,"has generic form",767,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2312,"has generic form",769,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2313,"has generic form",770,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2314,"has generic form",771,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2315,"has generic form",772,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2316,"has generic form",773,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2317,"has generic form",774,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2318,"has generic form",775,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2319,"has generic form",776,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2320,"has generic form",777,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2321,"has generic form",778,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2322,"has generic form",779,208844,NULL,NULL,NULL,NULL,208844,"Lagène",NULL,NULL
2323,"has generic form",780,113058,NULL,NULL,NULL,NULL,113058,"Inkwell",NULL,NULL
2324,"has generic form",781,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2325,"has generic form",782,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2326,"has generic form",783,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2327,"has generic form",784,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2328,"has generic form",785,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2329,"has generic form",786,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2330,"has generic form",787,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2331,"has generic form",788,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2332,"has generic form",789,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2333,"has generic form",795,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2334,"has generic form",796,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2335,"has generic form",797,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2336,"has generic form",798,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2337,"has generic form",799,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2338,"has generic form",800,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2339,"has generic form",801,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2340,"has generic form",802,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2341,"has generic form",803,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2342,"has generic form",804,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2343,"has generic form",805,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2344,"has generic form",806,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2345,"has generic form",807,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2346,"has generic form",808,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2347,"has generic form",809,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2348,"has generic form",810,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2349,"has generic form",811,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2350,"has generic form",812,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2351,"has generic form",813,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2352,"has generic form",814,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2353,"has generic form",815,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2354,"has generic form",816,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2355,"has generic form",817,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2356,"has generic form",818,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2357,"has generic form",819,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2358,"has generic form",820,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2359,"has tradition",843,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
2360,"has generic form",843,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2361,"is same form as",630,843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2362,"has generic form",826,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2363,"has generic form",827,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2364,"has generic form",825,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2365,"has generic form",828,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2366,"has generic form",830,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2367,"has generic form",837,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2368,"has generic form",832,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2369,"has generic form",835,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2370,"has generic form",560,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2371,"has generic form",757,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2372,"has generic form",708,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2373,"has generic form",760,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2374,"has generic form",719,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2375,"has generic form",768,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2376,"has generic form",793,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2377,"has generic form",710,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2378,"has generic form",761,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2379,"has generic form",709,209365,NULL,NULL,NULL,NULL,209365,"Beaker",NULL,NULL
2380,"has generic form",543,201167,NULL,NULL,NULL,NULL,201167,"Unknown",NULL,NULL
2382,"has generic form",559,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2383,"has generic form",304,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2384,"has generic form",307,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2385,"has generic form",318,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2386,"has generic form",792,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2387,"has generic form",791,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2389,"has generic form",308,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2390,"has generic form",790,776552,NULL,NULL,NULL,NULL,776552,"Bowl",NULL,NULL
2391,"is same form as",768,841,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2392,"has publisher",843,4015,4015,"Loeschke",NULL,NULL,NULL,NULL,NULL,NULL
2393,"has generic form",610,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2394,"has generic form",617,777121,NULL,NULL,NULL,NULL,777121,"Varia",NULL,NULL
2395,"has generic form",611,174619,NULL,NULL,NULL,NULL,174619,"Dish",NULL,NULL
2396,"has publisher",821,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
2397,"has publisher",822,4005,4005,"Dragendorff",NULL,NULL,NULL,NULL,NULL,NULL
2398,"has publisher",844,4015,4015,"Loeschke",NULL,NULL,NULL,NULL,NULL,NULL
2399,"has publisher",845,4015,4015,"Loeschke",NULL,NULL,NULL,NULL,NULL,NULL
2400,"has publisher",847,4015,4015,"Loeschke",NULL,NULL,NULL,NULL,NULL,NULL
2401,"has publisher",846,4015,4015,"Loeschke",NULL,NULL,NULL,NULL,NULL,NULL
2402,"has service member",824,3001,NULL,NULL,3001,"Service I",NULL,NULL,NULL,NULL
2403,"has service member",829,3001,NULL,NULL,3001,"Service I",NULL,NULL,NULL,NULL
2404,"has service member",844,3001,NULL,NULL,3001,"Service I",NULL,NULL,NULL,NULL
2405,"has service member",825,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
2406,"has service member",832,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
2407,"has service member",835,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
2408,"has service member",845,3002,NULL,NULL,3002,"Service II",NULL,NULL,NULL,NULL
2409,"has service member",836,3009,NULL,NULL,3009,"Service III",NULL,NULL,NULL,NULL
2410,"has service member",827,3009,NULL,NULL,3009,"Service III",NULL,NULL,NULL,NULL
2411,"has service member",838,3009,NULL,NULL,3009,"Service III",NULL,NULL,NULL,NULL
2412,"has service member",828,3010,NULL,NULL,3010,"Service IV",NULL,NULL,NULL,NULL
2413,"has publisher",51,4015,4015,"Loeschke",NULL,NULL,NULL,NULL,NULL,NULL
2414,"is same form as",18,837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2415,"is same form as",19,837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2416,"is same form as",15,838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2417,"is same form as",16,838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2418,"is same form as",36,846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2419,"is same form as",172,844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2420,"is same form as",172,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2422,"has same rim as",824,829,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2423,"has same rim as",824,844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2424,"has same rim as",829,844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2425,"has same rim as",825,832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2426,"has same rim as",825,835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2427,"has same rim as",825,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2428,"has same rim as",832,835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2429,"has same rim as",832,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2430,"has same rim as",835,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2431,"has same rim as",836,827,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2432,"has same rim as",836,838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2433,"has same rim as",827,838,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2434,"has generic form",846,591889,NULL,NULL,NULL,NULL,591889,"Cup",NULL,NULL
2435,"has generic form",847,113058,NULL,NULL,NULL,NULL,113058,"Inkwell",NULL,NULL
2436,"has generic form",844,193689,NULL,NULL,NULL,NULL,193689,"Chalice",NULL,NULL
2437,"has generic form",845,193689,NULL,NULL,NULL,NULL,193689,"Chalice",NULL,NULL
2438,"has tradition",846,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
2439,"has tradition",847,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
2440,"has tradition",844,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
2441,"has tradition",845,2001,NULL,NULL,NULL,NULL,NULL,NULL,2001,"italian"
2442,"has publisher",848,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2443,"has publisher",849,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2444,"has publisher",850,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2445,"has publisher",851,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2446,"has publisher",852,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2447,"has publisher",853,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2448,"has publisher",854,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2449,"has publisher",855,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2450,"has publisher",856,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2451,"has publisher",857,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2452,"has publisher",858,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2453,"has publisher",859,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2454,"has publisher",860,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2455,"has publisher",861,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2456,"has publisher",862,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2457,"has publisher",863,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2458,"has publisher",864,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2459,"has publisher",865,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2460,"has publisher",866,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2461,"has publisher",867,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2462,"has publisher",868,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2463,"has publisher",869,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2464,"has publisher",870,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2465,"has publisher",871,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2466,"has publisher",872,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2467,"has publisher",873,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2468,"has publisher",874,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2469,"has publisher",875,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2470,"has publisher",876,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2471,"has publisher",877,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2472,"has publisher",878,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2473,"has publisher",879,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2474,"has publisher",880,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2475,"has publisher",881,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2476,"has publisher",882,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2477,"has publisher",883,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2478,"has publisher",884,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2479,"has publisher",885,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2480,"has publisher",886,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2481,"has publisher",887,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2482,"has publisher",888,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2483,"has publisher",889,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2484,"has publisher",890,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2485,"has publisher",891,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2486,"has publisher",892,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2487,"has publisher",893,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2488,"has publisher",894,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2489,"has publisher",895,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2490,"has publisher",896,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2491,"has publisher",897,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2492,"has publisher",898,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2493,"has publisher",899,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2494,"has publisher",900,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2495,"has publisher",901,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2496,"has publisher",902,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2497,"has publisher",903,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2498,"has publisher",904,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2499,"has publisher",905,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2500,"has publisher",906,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2501,"has publisher",907,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2502,"has publisher",908,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2503,"has publisher",909,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2504,"has publisher",910,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2505,"has publisher",911,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2506,"has publisher",912,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2507,"has publisher",913,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2508,"has publisher",914,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2509,"has publisher",915,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2510,"has publisher",916,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2511,"has publisher",917,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2512,"has publisher",918,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2513,"has publisher",919,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2514,"has publisher",920,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2515,"has publisher",921,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2516,"has publisher",922,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2517,"has publisher",923,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2518,"has publisher",924,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2519,"has publisher",925,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2520,"has publisher",926,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2521,"has publisher",927,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2522,"has publisher",928,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2523,"has publisher",929,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2524,"has publisher",930,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2525,"has publisher",931,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2526,"has publisher",932,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2527,"has publisher",933,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2528,"has publisher",934,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2529,"has publisher",935,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2530,"has publisher",936,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2531,"has publisher",937,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2532,"has publisher",938,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2533,"has publisher",939,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2534,"has publisher",940,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2535,"has publisher",941,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2536,"has publisher",942,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2537,"has publisher",943,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2538,"has publisher",944,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2539,"has publisher",945,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2540,"has publisher",946,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2541,"has publisher",947,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2542,"has publisher",948,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2543,"has publisher",949,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2544,"has publisher",950,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2545,"has publisher",951,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2546,"has publisher",952,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2547,"has publisher",953,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2548,"has publisher",954,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2549,"has publisher",955,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2550,"has publisher",956,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2551,"has publisher",957,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2552,"has publisher",958,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2553,"has publisher",959,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2554,"has publisher",960,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2555,"has publisher",961,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2556,"has publisher",962,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2557,"has publisher",963,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2558,"has publisher",964,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2559,"has publisher",965,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2560,"has publisher",966,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2561,"has publisher",967,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2562,"has publisher",968,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2563,"has publisher",969,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2564,"has publisher",970,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2565,"has publisher",971,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2566,"has publisher",972,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2567,"has publisher",973,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2568,"has publisher",974,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2569,"has publisher",975,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2570,"has publisher",976,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2571,"has publisher",977,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2572,"has publisher",978,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2573,"has publisher",979,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2574,"has publisher",980,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2575,"has publisher",981,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2576,"has publisher",982,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2577,"has publisher",983,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2578,"has publisher",984,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2579,"has publisher",985,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2580,"has publisher",986,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2581,"has publisher",987,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2582,"has publisher",988,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2583,"has publisher",989,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2584,"has publisher",990,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2585,"has publisher",991,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2586,"has publisher",992,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2587,"has publisher",993,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2588,"has publisher",994,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2589,"has publisher",995,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2590,"has publisher",996,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2591,"has publisher",997,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2592,"has publisher",998,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2593,"has publisher",999,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2594,"has publisher",1000,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2595,"has publisher",1001,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2596,"has publisher",1002,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2597,"has publisher",1003,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
2598,"has publisher",1004,4016,4016,"Hayes",NULL,NULL,NULL,NULL,NULL,NULL
